,clinton_adjusted,polling_weight,state,trump_adjusted,trump_clinton_win
2146,7.74375,0.00230405238095,31,9.13528,1
2147,6.80876,0.0300613,18,7.77017,1
2148,-0.53665,0.0198872666667,4,0.13714,1
2149,-0.08677,0.0130656666667,12,0.60454,0
2150,0.30319,0.0239137314815,53,0.87502,1
2151,6.87246,0.0263768714286,32,7.61555,0
2152,6.72068,0.032163,10,7.6516,1
2153,7.02963,0.0172175,11,7.8063,1
2154,7.35767,0.0117312163265,19,8.24015,1
2155,3.66688,0.0150272794326,36,5.65624,1
2156,7.03566,0.0106427632653,12,7.84434,0
2157,0.69471,0.0114633893617,36,4.30528,1
2158,1.16792,0.0326196612903,35,2.94001,1
2159,7.64395,0.0020093,33,8.99698,0
2160,-1.27522,0.0154722444444,47,-0.59163,0
2161,-0.05448,0.0136163796296,44,0.61807,0
2162,-0.13325,0.0179701481481,30,0.65319,1
2163,-0.1369,0.0151511777778,39,0.6251,0
2164,1.24774,0.184158344444,36,-1.97337,0
2165,-0.21124,0.0168581481481,6,0.34534,1
2166,-1.14242,0.0146664583333,43,0.86386,1
2167,6.86008,0.0368946666667,43,7.83925,1
2168,2.10213,0.04111392,36,2.96445,0
2169,-1.13173,0.00579657,29,1.43536,0
2170,7.55258,0.00542547142857,24,8.647,0
2171,-1.00961,0.00414518360656,29,0.55587,0
2172,0.03466,0.0236778702128,25,0.41976,1
2173,7.50667,0.00203044285714,46,8.58749,0
2174,-1.55802,0.0514415631579,36,-3.13977,1
2175,-1.56068,0.0184674687805,53,3.91681,1
2176,-1.53928,0.0532547871795,36,-3.12643,1
2177,2.8174,0.0343963636364,36,2.93151,1
2178,7.50811,0.00252066666667,46,8.80874,0
2179,6.72014,0.0384881055556,35,7.65086,0
2180,6.84228,0.0315406666667,48,7.81529,1
2181,1.93238,0.00983175529412,16,3.84693,0
2182,7.69061,0.00193773285714,45,9.71835,1
2183,2.79736,0.0226892571429,36,5.5441,1
2184,-0.57018,0.0181613537037,32,-0.01143,0
2185,7.36516,0.00291327142857,3,8.61064,1
2186,-0.29094,0.016623,35,0.06914,1
2187,-0.39373,0.00903176065574,28,0.8483,0
2188,2.09285,0.0376043969697,36,2.99272,0
2189,2.34044,0.00679814814815,51,3.79573,0
2190,-0.06274,0.0589888285714,36,2.21011,1
2191,-1.58339,0.00377917377049,13,-0.17371,0
2192,7.22656,0.0137053714286,39,8.07899,0
2193,0.79814,0.0122274782609,36,6.13346,1
2194,7.32635,0.0060827625,7,8.35375,0
2195,-0.26396,0.0174468925926,43,0.40485,0
2196,-1.54232,0.049000995,36,-3.10754,1
2197,7.31448,0.00196704857143,14,9.15424,0
2198,0.29089,0.0593472571429,36,1.26117,1
2199,1.3216,0.148121725,36,-2.02492,0
2200,7.45875,0.0107498122449,23,8.36439,1
2201,2.08594,0.0341693298507,36,3.02647,1
2202,7.55157,0.00212503714286,31,9.50982,1
2203,7.03296,0.0130205428571,28,7.84102,0
2204,-0.44756,0.01278075,26,0.09764,0
2205,7.44662,0.00753122857143,41,8.50965,0
2206,-0.49255,0.0168557191489,16,-0.01407,0
2207,7.1068,0.836149638095,36,7.89995,1
2208,-0.51058,0.00667373606557,7,0.82212,0
2209,0.33933,0.0181020983607,48,1.2809,1
2210,0.92761,0.0282700727273,18,2.03431,1
2211,4.68637,0.0123525,55,1.94841,0
2212,7.21597,0.0178366897959,15,8.06598,0
2213,6.789,0.03342295,9,7.74356,0
2214,-1.5415,0.0425719292683,36,-3.08508,1
2215,0.33035,0.0248752042553,37,0.70515,0
2216,7.1954,0.0149931183673,11,8.04069,1
2217,7.03762,0.0236617333333,21,7.816,0
2218,7.20139,0.0222018928571,4,8.01476,1
2219,-0.38853,0.0153584042553,9,-0.01039,1
2220,-1.51707,0.0129957786885,47,-0.08932,1
2221,7.28885,0.00692437142857,2,8.30514,0
2222,7.38857,0.00196992857143,38,9.26535,0
2223,-0.30453,0.0138339703704,22,0.53687,1
2224,-1.08472,0.00328617704918,41,0.3041,0
2225,6.98502,0.0136520408163,44,7.7821,0
2226,7.41127,0.0131855510204,17,8.30603,0
2227,7.47827,0.00601270535714,8,8.55067,0
2228,6.95582,0.0262870285714,51,7.71672,0
2229,6.74048,0.0434159694444,26,7.67824,0
2230,7.15256,0.0211789809524,16,7.95549,1
2231,1.21656,0.0228693333333,42,2.28807,0
2232,1.39336,0.121790948276,36,-2.06835,0
2233,7.22939,0.0202845238095,47,8.04874,1
2234,7.28271,0.0178662857143,49,8.11346,1
2235,-1.51068,0.00654425531915,4,2.80449,1
2236,7.63312,0.00175474285714,29,9.63214,1
2237,-1.53332,0.041296,36,-3.06645,1
2238,-0.63822,0.00401468852459,56,0.8828,0
2239,4.94166,0.05093879,36,6.51469,1
2240,7.48151,0.00189349285714,34,9.40475,1
2241,-1.5437,0.0389329166667,36,-3.06528,1
2242,0.08882,0.0211420407407,25,0.66172,1
2243,6.81264,0.0391614805556,53,7.77538,1
2244,7.12654,0.0219395619048,18,7.92391,1
2245,7.45856,0.00206911746032,27,8.74006,0
2246,-1.51695,0.0404262681818,36,-3.06532,1
2247,7.39526,0.00580878571429,55,8.44308,0
2248,-0.37272,0.00290563235294,27,1.66791,0
2249,2.97125,0.0103152,36,6.08214,0
2250,1.47204,0.11312082,36,-2.11974,0
2251,-1.29755,0.0243500301887,36,1.43769,1
2252,7.73079,0.0143180938776,30,8.69879,1
2253,1.54283,0.115758658065,36,-2.1706,0
2254,-1.58898,0.0060227147541,19,-0.18783,0
2255,7.04656,0.0200494,42,7.82685,1
2256,-0.23983,0.00937879836066,15,0.64792,0
2257,-0.62803,0.00658631803279,17,0.79938,0
2258,-1.3719,0.00707629180328,10,-0.49612,0
2259,2.01517,0.0134244372093,9,3.06575,1
2260,-0.51367,0.00336205882353,0,1.28177,0
2261,4.54053,0.00972710958904,36,5.63977,1
2262,7.02362,0.00489572857143,0,7.96133,0
2263,6.77627,0.0374459888889,37,7.72643,0
2264,-1.5116,0.0384103466667,36,-3.0369,1
2265,7.44096,0.0108608326531,22,8.34253,1
2266,6.77134,0.0361796666667,6,7.7198,1
2267,2.06825,0.0235399029412,36,3.0653,1
2268,-0.76069,0.0189856680851,18,-0.28909,0
2269,7.53954,0.00206355,56,9.49178,1
2270,-1.40518,0.00649133114754,2,-0.08997,0
2271,7.13487,0.00666315,12,8.10555,0
2272,6.81554,0.0496249916667,25,7.7793,1
2273,1.61073,0.10729974375,36,-2.21589,0
2274,3.27438,0.00510377358491,18,4.78099,1
2275,7.47303,0.0071614125,19,8.54388,1
2276,7.02247,0.0192751404762,10,7.79762,0
2277,-1.503,0.0359606434783,36,-3.01417,1
2278,3.02739,0.00736142013423,36,3.2552,1
2279,-0.51267,0.00642834590164,42,0.37415,0
2280,1.74885,0.00933870769231,25,2.78773,1
2281,7.69257,0.00108907428571,54,9.7213,1
2282,-0.62939,0.00656158493976,36,1.97445,0
2283,-0.5929,1.33036158261,36,1.36021,1
2284,-1.78497,0.00277263529412,13,0.27498,0
2285,7.45361,0.00115869142857,33,9.36291,0
2286,7.18717,0.0232414285714,43,7.9975,1
2287,-0.28693,0.00711637377049,12,0.95643,0
2288,-0.25332,0.00778822131148,44,0.96522,0
2289,2.04077,0.02157,36,3.11987,1
2290,-1.32529,0.00683458333333,53,-0.23045,1
2291,-2.07312,0.00457762264151,11,1.83572,1
2292,7.49273,0.003432,13,8.78742,0
2293,0.98808,0.0627558296296,36,4.26363,1
2294,-0.30836,0.00847936393443,49,0.68659,1
2295,3.86286,0.0128706967742,36,4.55924,1
2296,-0.10837,0.00748161311475,23,1.34231,1
2297,-0.98308,0.0047006557377,55,0.38178,1
2298,1.68753,0.0986686060606,36,-2.27094,0
2299,-0.34202,0.00839988852459,39,0.99488,0
2300,7.16614,0.0196047738095,48,7.97198,0
2301,2.89445,0.0198873015873,36,3.21493,0
2302,7.33534,0.0090061875,39,8.36541,0
2303,1.18216,0.0643618448276,36,4.22859,1
2304,7.02502,0.0137103877551,32,7.83125,0
2305,-0.12222,0.0054552610687,29,1.59995,1
2306,-1.21894,0.00240319264706,29,1.02986,0
2307,-1.48946,0.031899087234,36,-2.99404,1
2308,7.17997,0.00175682285714,3,8.9525,1
2309,1.08409,0.0588166785714,36,4.24598,1
2310,1.76643,0.0933927617647,36,-2.33221,1
2311,7.46976,0.0150973142857,49,8.37793,1
2312,7.02477,0.00481061428571,0,8.13893,0
2313,-0.64861,0.0102719262295,32,0.15848,0
2314,-0.61719,0.00893547377049,4,0.34052,1
2315,1.9967,0.0192431957143,36,3.18624,1
2316,7.02183,0.0216821714286,35,7.79682,0
2317,7.27164,0.00179316714286,27,9.08998,0
2318,-1.48531,0.0308370104167,36,-2.96202,1
2319,-0.24411,0.00912535925926,35,0.29357,1
2320,2.26245,0.00845507280702,35,5.82263,1
2321,1.71262,0.0169442423077,36,3.22085,1
2322,-3.97736,0.00469917117117,18,-1.04057,1
2323,1.47138,0.00207740703518,29,4.84234,1
2324,-0.48267,0.002784528,27,1.95301,0
2325,0.65908,0.00541237109827,32,3.29287,0
2326,1.82984,0.0864600942857,36,-2.36195,1
2327,7.57918,0.00626642857143,23,8.68148,1
2328,7.10319,0.0225801428571,9,7.89557,1
2329,7.32769,0.00318136984127,7,8.55871,0
2330,1.28218,0.05440764,36,4.20319,1
2331,-2.49657,0.0093146440678,6,2.91234,1
2332,-0.58699,0.00495857352941,28,1.26977,0
2333,-0.00973,0.00424146976744,22,-0.50861,0
2334,-0.46905,0.00939324074074,16,0.18766,0
2335,-0.4798,0.00305721176471,16,4.50903,1
2336,-1.6959,0.00319299768519,0,2.72991,0
2337,7.27905,0.507995669388,36,8.14352,0
2338,-0.21586,0.00715817868852,30,0.88935,1
2339,1.94043,0.0170563591549,36,3.26611,1
2340,-0.47456,0.00712989836066,26,0.2477,0
2341,-1.47312,0.0272782040816,36,-2.92339,1
2342,-1.28527,0.0021366,41,0.7494,1
2343,7.32028,0.00109594285714,46,9.16294,1
2344,-0.61591,0.003031096,0,1.55479,0
2345,7.55405,0.00214532063492,24,8.8724,0
2346,-0.70835,0.00387095588235,7,1.25831,0
2347,1.8968,0.0786451388889,36,-2.3853,1
2348,5.02457,0.0539205333333,36,7.94594,0
2349,-0.84533,0.00270289411765,56,1.34957,0
2350,-0.3364,0.00882498148148,9,0.2267,1
2351,7.41196,0.0127023795918,47,8.30688,1
2352,7.19574,0.000959283116883,45,10.30568,1
2353,7.29016,0.00397293968254,2,8.50671,0
2354,7.13203,0.00646113214286,28,8.10187,0
2355,7.11538,0.0160601183673,51,7.94233,0
2356,1.37727,0.0465159483871,36,4.18309,1
2357,7.30046,0.0139563306122,18,8.16982,1
2358,0.13738,0.00767357741935,53,2.47621,1
2359,-0.34441,0.00727803934426,43,0.60679,0
2360,0.32653,0.00731484850746,36,1.52651,1
2361,7.32866,0.0121794489796,16,8.20449,0
2362,-1.46864,0.024425632,36,-2.8858,0
2363,7.30262,0.007900725,11,8.32299,1
2364,1.95364,0.0726221135135,36,-2.40045,1
2365,4.91924,0.0294549716418,36,6.75143,1
2366,-0.35743,0.00881328148148,51,0.23047,1
2367,7.08815,0.0261321428571,37,7.87732,0
2368,7.5605,0.00727021428571,22,8.65727,1
2369,7.04586,0.0242124095238,26,7.82599,0
2370,-0.23758,0.00571575081967,6,0.49933,1
2371,1.86342,0.0145275472222,36,3.36226,1
2372,7.52932,0.00695675357143,17,8.61685,1
2373,2.97513,0.0112558728261,36,5.29155,1
2374,-1.89552,0.002391464,13,0.56103,0
2375,-1.79014,0.00385332647059,19,0.25947,0
2376,7.32422,0.00866663392857,15,8.35099,0
2377,7.1361,0.00442026666667,12,8.2932,0
2378,-1.45911,0.0233816470588,36,-2.85183,0
2379,7.21376,0.0122553306122,42,8.06325,1
2380,6.96595,0.000950283116883,33,9.93513,0
2381,-1.60207,0.00437882352941,2,0.34337,0
2382,-1.73107,0.00473798088235,23,-0.32046,1
2383,7.08233,0.0226111166667,6,7.87026,1
2384,7.18764,0.0123245265306,10,8.03115,0
2385,1.77881,0.0135284,36,3.47144,1
2386,-2.85529,0.00218970926829,30,4.06404,1
2387,0.27776,0.00667184262295,53,1.03425,1
2388,2.84709,0.0130246376812,36,3.39198,1
2389,6.90288,0.00102262857143,38,9.83343,1
2390,7.20406,0.0102137142857,21,8.05134,1
2391,-0.8305,0.00376898823529,17,1.25095,1
2392,7.4797,0.00259001904762,8,8.76936,1
2393,2.00083,0.0613730526316,36,-2.41358,1
2394,-0.51522,0.00579011803279,22,0.92674,1
2395,-0.58509,0.002703316,43,3.54282,1
2396,-1.44483,0.0208728846154,36,-2.8186,0
2397,-1.18244,0.00324584117647,55,0.82319,1
2398,-0.73848,0.00989881481481,18,-0.09087,1
2399,7.34339,0.0129479326531,48,8.22259,1
2400,-1.33542,0.001885584,29,1.32522,0
2401,7.39664,0.00273546031746,55,8.65426,0
2402,7.44803,0.00265022698413,41,8.72547,0
2403,7.04926,0.00135724285714,56,10.06948,1
2404,0.3815,0.00972481481481,37,0.9399,0
2405,7.86487,0.00670757142857,30,9.05181,1
2406,3.92197,0.00833746542056,36,4.91802,1
2407,7.13112,0.0169704285714,53,7.92947,1
2408,7.08169,0.00539621071429,44,8.03662,0
2409,6.83105,0.000723085714286,14,9.7176,0
2410,1.68591,0.0125826162162,36,3.58127,1
2411,-0.50727,0.00985693278689,21,0.37545,1
2412,7.13455,0.0274505571429,25,7.93363,1
2413,-1.39503,0.00206583333333,41,1.03421,0
2414,-0.85447,0.00643059264706,4,0.82436,1
2415,-0.31199,0.00474302647059,23,1.79765,1
2416,-1.60578,0.00346633382353,10,-0.02959,0
2417,0.23072,0.00499939759036,36,4.05513,0
2418,-1.43652,0.0196298490566,36,-2.78614,0
2419,7.36618,0.013222444898,43,8.25062,1
2420,-0.44541,0.00464661029412,44,1.38287,0
2421,-0.747,0.00358190735294,42,0.84301,0
2422,-0.4742,0.00446563970588,15,1.11698,0
2423,7.12369,0.00834942857143,32,8.09105,0
2424,-0.98757,0.00983198,26,1.16259,0
2425,6.84586,0.00318391714286,0,8.4514,0
2426,6.83668,0.000988863636364,46,9.72667,0
2427,7.30518,0.00187756571429,13,9.1403,0
2428,2.01958,0.0520986153846,36,-2.40024,1
2429,1.60041,0.0117091866667,36,3.67672,1
2430,7.13326,0.00528686507937,28,8.28926,0
2431,1.48018,0.029123671875,36,4.15593,1
2432,-0.53999,0.00474403382353,39,1.43175,0
2433,7.14319,0.00218344,7,8.89733,0
2434,-0.48025,0.00373413823529,12,1.37811,0
2435,0.08933,0.69672925,36,1.23193,1
2436,-1.43709,0.0178910222222,36,-2.75639,0
2437,1.76686,0.03177864,36,4.07593,1
2438,7.18694,0.013014477551,35,8.03029,0
2439,1.57594,0.0290383636364,36,4.13004,1
2440,7.14,0.000693727272727,29,10.2158,1
2441,-3.03715,0.0069768617284,18,2.37245,1
2442,-0.57373,0.00494531323529,26,0.51061,0
2443,7.3816,0.00657431020408,4,8.26956,1
2444,6.993,0.000742431168831,34,9.97876,1
2445,2.01654,0.048449435,36,-2.38135,1
2446,7.06093,0.000647202597403,31,10.08829,1
2447,1.66663,0.0284667176471,36,4.10754,1
2448,7.33668,0.00446107936508,39,8.57117,1
2449,7.58067,0.00360598095238,23,8.90928,1
2450,1.86939,0.030263925,36,4.03828,1
2451,7.49816,0.0081844,4,8.57646,1
2452,-0.75257,0.007618384,6,1.42107,1
2453,7.59074,0.00754085357143,49,8.69647,1
2454,1.52964,0.0103680986842,36,3.75371,1
2455,7.19764,0.000499815584416,54,10.30875,1
2456,-0.96013,0.00198324,56,1.64227,0
2457,2.01735,0.0448724926829,36,-2.3589,1
2458,-1.44351,0.0157028857143,36,-2.71185,1
2459,-0.87963,0.00509644411765,32,0.61051,0
2460,-0.54719,0.00356031323529,49,1.17828,1
2461,7.08288,0.00500427777778,44,8.21946,0
2462,-0.81596,0.00265910666667,7,1.53977,0
2463,7.213,0.0169948285714,26,8.06231,0
2464,-0.45928,0.00399821470588,30,1.40433,1
2465,7.25884,0.0187123040816,37,8.11867,0
2466,7.30395,0.00518803333333,11,8.5258,1
2467,0.06346,0.00592039672131,25,0.82133,1
2468,7.39047,0.2721974625,36,8.43687,1
2469,-0.2399,0.00897352,53,1.96516,1
2470,1.47398,0.00980177272727,36,3.8146,1
2471,7.27514,0.0112709387755,9,8.13871,0
2472,-1.29128,0.0031052,55,1.10657,0
2473,7.25253,0.0165910326531,6,8.11091,1
2474,7.53004,0.00737226785714,47,8.61779,1
2475,7.21087,0.00227549142857,55,8.99884,0
2476,2.01515,0.04088095,36,-2.3391,1
2477,-1.90037,0.0028971,19,0.54501,0
2478,0.98601,0.00429539464286,36,3.226,1
2479,7.47445,0.00224061111111,19,8.76209,1
2480,7.10635,0.0022673,2,8.84209,0
2481,7.44256,0.0073421875,16,8.5044,0
2482,5.36737,0.006827163,36,3.12175,1
2483,-2.33913,0.00319403348837,36,3.20262,1
2484,4.69082,0.017658139726,36,7.11996,1
2485,7.36537,0.00108526285714,24,9.23057,1
2486,1.95378,0.0244209567568,36,4.02952,1
2487,6.70063,0.000782763636364,3,9.50729,0
2488,0.17619,0.00470955882353,53,1.30582,1
2489,-2.2815,0.00120830188679,32,2.23922,1
2490,-0.33777,0.00344578235294,6,0.76594,1
2491,-0.94173,0.003142896,17,1.53806,0
2492,-1.56139,0.00227674782609,48,4.39681,1
2493,0.77651,0.00212137826087,37,6.10007,1
2494,-1.44742,0.0134927719298,36,-2.69025,1
2495,7.29239,0.00179722714286,8,9.1211,1
2496,-1.70903,0.00321872533333,2,0.62378,0
2497,-0.27157,0.00349972459016,35,0.44104,1
2498,-0.58142,0.00414275,43,1.08925,0
2499,6.78951,0.000804285714286,27,9.65061,0
2500,-0.48332,0.00476591911765,11,1.46991,1
2501,-0.71841,0.004145175,22,1.38068,1
2502,1.43287,0.0088943,36,3.85,1
2503,7.56197,0.00389122539683,22,8.88338,1
2504,-0.64594,0.002435718,13,2.66986,0
2505,7.29447,0.00771178571429,10,8.31243,0
2506,2.09457,0.00776169140625,36,4.36742,1
2507,-1.45282,0.0127666931034,36,-2.67131,1
2508,-0.54927,0.00357879508197,16,0.38608,0
2509,-0.69116,0.0022944,28,1.5458,0
2510,-2.96085,0.00181342432432,42,1.86995,0
2511,7.86653,0.00456900793651,30,9.30542,1
2512,7.32556,0.00466776190476,15,8.55575,0
2513,-3.3047,0.00152036082474,10,2.36974,0
2514,7.3219,0.0066703,42,8.34798,1
2515,7.30542,0.0110063040816,53,8.17592,1
2516,2.02554,0.0342324837209,36,-2.34027,0
2517,7.21859,0.00763302857143,51,8.21406,0
2518,6.95513,0.00235214571429,12,8.61528,0
2519,-1.99968,0.00306806457399,25,0.8504,1
2520,-0.58446,0.003207136,12,1.65423,0
2521,7.31172,0.005646,21,8.33479,1
2522,7.30914,0.0177433959184,25,8.1805,1
2523,-1.45293,0.0118516271186,36,-2.64697,1
2524,4.17259,0.00341062619048,36,5.50455,0
2525,0.3994,0.00853016047904,37,1.02721,1
2526,7.41294,0.00615329464286,18,8.466,1
2527,-0.36235,0.00344200819672,9,0.38293,0
2528,-0.48936,0.00194694972067,12,1.45286,0
2529,-1.0328,0.00271316666667,42,1.3248,1
2530,7.45804,0.0073829,48,8.52445,1
2531,-0.4364,0.00368832131148,51,0.40886,1
2532,-1.89069,0.00247364,10,0.4506,0
2533,1.40524,0.00772650126582,36,3.88072,1
2534,1.81656,0.0186201294118,36,-0.95965,1
2535,0.35527,0.00533887704918,37,1.09451,1
2536,3.94715,0.00441504070796,36,4.97129,1
2537,7.28724,0.00209078571429,19,9.11339,1
2538,2.03617,0.0175205842105,36,4.02161,1
2539,2.04191,0.0297368636364,36,-2.33914,0
2540,-0.45439,0.008465912,25,1.75289,1
2541,-1.45832,0.01091925,36,-2.62572,1
2542,-2.24466,0.00190724553571,36,0.31311,1
2543,2.31237,0.00672467532468,36,4.09141,1
2544,2.57153,0.00929392786885,36,4.81235,1
2545,1.38503,0.007327965,36,3.9031,1
2546,7.53078,0.00265261904762,17,8.84015,0
2547,-1.71955,0.00429508235294,47,0.36231,1
2548,7.12491,0.00462784761905,32,8.27769,0
2549,1.74216,0.00355629772727,36,3.82866,1
2550,7.2613,0.00126672,41,9.07448,0
2551,-0.78326,0.005214016,35,1.35142,0
2552,7.48198,0.0070826,43,8.55548,1
2553,2.04726,0.0280394022222,36,-2.31071,0
2554,-1.46298,0.0100683442623,36,-2.59978,1
2555,-0.76008,0.00261618666667,15,1.5989,0
2556,7.3915,0.00229460571429,23,9.26974,1
2557,1.37531,0.00695445555556,36,3.92241,1
2558,0.10272,0.00480781764706,48,1.76133,1
2559,2.05586,0.0267763695652,36,-2.28799,0
2560,-0.81854,0.00384105245902,18,0.10489,0
2561,-1.14599,0.00341912,4,1.31642,1
2562,-0.76269,0.00312378,30,1.91776,1
2563,7.59224,0.00447523809524,49,8.92532,1
2564,-0.74144,0.00450490588235,21,0.84344,1
2565,-2.34196,0.00264407641509,43,-0.89319,1
2566,7.15202,0.00253819571429,39,8.91057,0
2567,2.11042,0.0137563615385,36,4.02386,1
2568,7.29373,0.00665301428571,35,8.31147,0
2569,0.24069,0.00727766024096,18,3.40319,1
2570,6.95234,0.00261051,28,8.6111,0
2571,-0.54869,0.00230786666667,44,1.6575,0
2572,-1.26502,0.00233538461538,36,0.84291,1
2573,6.82204,0.0009794,13,9.70307,0
2574,-0.87848,0.00511013866667,9,1.30859,1
2575,2.21369,0.0142025463415,36,4.06139,0
2576,-0.84172,0.002394532,49,1.67574,1
2577,-0.38581,0.00267780240964,9,0.36713,1
2578,-1.47224,0.00233246073298,36,1.12393,1
2579,-1.32341,0.00153241529412,32,0.05931,0
2580,2.22996,0.0142032785714,36,4.0996,0
2581,2.1764,0.013022685,36,4.02952,1
2582,-1.47905,0.00829235322581,36,-2.57571,1
2583,2.0694,0.0231636595745,36,-2.26786,0
2584,-0.42411,0.00207449066667,23,2.08615,1
2585,1.04733,0.00162958584071,36,5.25823,1
2586,-0.03821,0.00326720882353,25,1.09325,1
2587,7.38636,0.006298425,9,8.43155,0
2588,1.36633,0.00571233536585,36,3.93574,1
2589,6.37668,0.00145903376623,0,8.9849,0
2590,2.25105,0.0133984,36,4.14233,1
2591,7.41816,0.00764235535714,53,8.47276,1
2592,7.39185,0.145179457143,36,8.64761,1
2593,-3.66986,0.00208685533597,26,-1.26767,0
2594,6.73059,0.00149899480519,55,9.55559,0
2595,-1.49488,0.00752533333333,36,-2.55385,1
2596,2.07354,0.021220675,36,-2.23583,0
2597,-0.59108,0.00121258085106,16,2.03252,0
2598,-1.159,0.002828544,32,1.08074,0
2599,-0.37005,0.00198189705882,35,0.70151,1
2600,7.32109,0.00842608928571,26,8.34694,0
2601,-1.60448,0.00167524615385,53,-0.29662,1
2602,3.83613,0.00337009333333,36,4.99392,1
2603,-0.64777,0.002001,39,1.71345,0
2604,2.35886,0.0142120851064,36,4.26842,1
2605,6.90289,0.00231662571429,44,8.53694,0
2606,2.26852,0.0122642,36,4.1818,1
2607,7.36261,0.00825479464286,6,8.40076,1
2608,2.29984,0.0127030933333,36,4.20157,1
2609,2.08574,0.0202126530612,36,-2.19721,0
2610,-0.46313,0.00223843529412,9,0.65166,1
2611,7.4996,0.00322883809524,4,8.79694,1
2612,-1.50132,0.0070948171875,36,-2.52253,1
2613,7.14109,0.00292461428571,15,8.8942,0
2614,-0.87242,0.00263236266667,43,1.58036,0
2615,7.67208,0.00280313571429,30,9.69058,1
2616,2.33443,0.0130314130435,36,4.22091,1
2617,-0.78562,0.00203145882353,16,0.86519,0
2618,7.11988,0.00238878714286,11,8.86237,1
2619,0.98172,0.00260507407407,43,3.17822,1
2620,2.09021,0.02019537,36,-2.15961,1
2621,0.25492,0.00371001176471,37,1.36172,1
2622,1.36225,0.00500888674699,36,3.94464,1
2623,4.24824,0.00956174050633,36,7.61972,1
2624,7.21986,0.00461376190476,51,8.40928,0
2625,7.31305,0.00343313650794,21,8.53842,1
2626,2.6973,0.00206609798658,36,5.97282,1
2627,7.5315,0.00320162857143,47,8.84114,1
2628,2.45472,0.0163526730769,36,4.47243,1
2629,-0.51836,0.00117522978723,37,3.45675,1
2630,-0.16004,0.00591138133333,37,2.01736,1
2631,2.44078,0.0151505941176,36,4.42537,1
2632,1.35164,0.00506133333333,36,3.94995,1
2633,7.36924,0.00771201785714,37,8.40935,0
2634,-0.669,0.00215530441176,51,0.86895,1
2635,-0.54897,0.00172195652174,36,0.75056,1
2636,-1.50279,0.00626050769231,36,-2.48646,1
2637,7.45945,0.00415644603175,48,8.7413,1
2638,6.94414,0.00320816571429,32,8.59881,0
2639,6.62925,0.00109496103896,2,9.39219,0
2640,2.37989,0.01179575,36,4.30357,1
2641,7.44397,0.00293234603175,16,8.71985,1
2642,7.37315,0.00179633142857,22,9.24223,1
2643,-0.31204,0.001071846,51,3.99425,1
2644,2.09975,0.0175459058824,36,-2.12564,1
2645,7.32323,0.00318419047619,42,8.55253,1
2646,6.8804,0.000473162337662,24,9.79717,0
2647,6.66496,0.000664203896104,7,9.44978,0
2648,7.41434,0.00310285079365,18,8.67878,1
2649,-1.51126,0.00591121818182,36,-2.4413,1
2650,-0.83019,0.001993264,22,1.66865,1
2651,2.41877,0.011975208,36,4.37693,1
2652,-1.0544,0.00264384411765,18,0.58148,0
2653,-1.57641,0.00085606779661,56,1.71584,1
2654,-1.52914,0.00597004925373,36,-2.38624,1
2655,1.35118,0.00443271764706,36,3.94542,1
2656,7.42206,0.00846360892857,25,8.47783,1
2657,7.29579,0.00307922539683,10,8.5145,1
2658,-1.9433,0.00102631666667,32,0.49348,0
2659,2.40225,0.0105668244898,36,4.33252,1
2660,6.80963,0.000750092207792,8,9.68305,1
2661,2.11403,0.0157007596154,36,-2.09242,1
2662,7.34253,0.00139656,17,9.1963,1
2663,7.29505,0.0044324,35,8.51348,0
2664,-0.59052,0.00199563333333,11,1.75071,1
2665,6.48262,0.00113127272727,12,9.15574,0
2666,2.13125,0.00371445783133,36,4.29313,1
2667,-0.30449,0.00111216071429,21,1.49666,0
2668,-0.1875,0.00308856,48,2.25104,1
2669,6.77949,0.000707376623377,41,9.63445,0
2670,-1.56385,0.005234775,36,-2.33068,1
2671,3.72939,0.00251762125984,36,5.02017,1
2672,2.47306,0.0115217490566,36,4.51521,1
2673,2.12234,0.0144180150943,36,-2.05995,1
2674,2.12176,0.0141493333333,36,-2.03021,1
2675,1.34796,0.00373954186047,36,3.93352,1
2676,7.40286,0.00233512,49,9.28678,1
2677,-1.60944,0.00483057391304,36,-2.26599,0
2678,1.34856,0.00370462643678,36,3.91271,1
2679,7.4834,0.0027964984127,43,8.77449,1
2680,6.67352,0.00142027142857,39,9.46358,0
2681,7.38774,0.00356854285714,9,8.64192,0
2682,2.11572,0.01279152,36,-2.00341,1
2683,7.41955,0.00438431428571,53,8.68601,1
2684,1.74173,0.00115788235294,36,2.95834,1
2685,6.80464,0.000839106493506,19,9.67501,1
2686,-1.07534,0.001545848,16,1.354,0
2687,-1.65556,0.00447987428571,36,-2.18468,0
2688,3.86961,0.00618693877551,36,1.58494,1
2689,7.20616,0.0810905742857,36,8.99178,1
2690,-1.02691,0.002183628,21,1.32463,1
2691,1.35603,0.00345616818182,36,3.88121,1
2692,7.37061,0.0054766984127,37,8.61818,0
2693,6.47992,0.00134057142857,28,9.15138,0
